GO	Term	Aspect	ASPECT	Entry	Original GO	Original Term	Original Aspect
GO:0005515	protein binding	F	Molecular Function	R0KM33	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	W7M9G8	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A1E3PU00	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2V1CS94	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2V1EEY9	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A395RRW8	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	I1RSG9	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	G9P870	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A0G4N5I6	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A194XPU2	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2C5XUC5	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A162YCU2	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	M2LME2	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	W7MV07	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	M3D758	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	N1J7Z1	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A367JDP0	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	X0D0F5	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2I0S5C7	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A420XY81	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	M2S7X7	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A0A1TSI1	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	N1RIE1	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2H3H638	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A397SD07	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A094DLR7	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2N6P038	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A4U0Y2U2	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A0N0NIV9	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A179HNU5	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	X0E1P7	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	W7MB63	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2K0TAY3	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A0A1PIZ4	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2A9PL75	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A4Q7K1H7	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A4Q7JYJ9	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	B2WD86	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	W9IVJ5	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A1R1XFB6	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A0J8RNB3	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A4Z0Z9V2	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A367LMC0	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	Q0UUW8	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	G2WZZ6	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2J6PVD8	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	W3XSS2	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A093YPY8	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A1X2IW16	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A1X2IZW3	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2S4PX70	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A428UMX8	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A395RPK8	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A1V8U6N2	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A4U0URL8	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A4U0VIR3	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2T3AIV1	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A423XIN1	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2P5HL52	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A423W2M3	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A1Y2VPH4	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A162VQR4	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2S4L131	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	F7VLU2	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	W6YE96	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A3M2SAN8	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A4R8RS81	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2T9YSH3	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A3M7G4G7	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A150VEH9	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A074X0A5	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	G3JN10	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	C7YQ64	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2C5YNA1	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A428R5L4	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2J6SLQ8	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A364NCX2	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2T4ANQ8	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A0P7B7G2	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	E3RSU5	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2L2SQH0	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	U4LF30	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A177DPX1	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	W9J085	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	J3NJS9	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A194UQU1	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A1Q8RWE4	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A4V5NIA5	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A367J6U3	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	J4USU1	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A436ZPS7	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A074XJU8	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	K1Y262	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A0B7NKQ1	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A3D8SFD1	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	G0SBK8	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2K1QSK5	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A090C8Y8	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A218YZ71	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	W7MB59	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A0C4E2T8	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A086TCX4	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A4S2MZ95	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A1B8ACX0	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	F9XCB0	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A1R0H2W4	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A1X2GR35	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A151GB60	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A178BAK1	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A0J9X461	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	G4UAR6	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A0D9NYH4	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A1E1KXS3	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	E9E8G7	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2T9Y638	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A0J9X3G3	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A074YN33	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	W6YYM5	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	R7YJ59	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A139IVB0	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A175VUW4	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2N3N2F1	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A179G2T6	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	M1WC00	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A168H9G8	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2K0WL96	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	M3AP26	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	G9NDD2	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	W2RMZ5	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A1X2HI48	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A074WS43	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A0B1NZW1	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A0D1YTW4	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	F0X9E1	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	N1PLF6	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A166YTE3	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	V5IQF3	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2H3F630	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A1Y2E357	GO:0046982	protein heterodimerization activity	F
GO:0005515	protein binding	F	Molecular Function	A0A2S7P2W6	GO:0046982	protein heterodimerization activity	F
